"Step","obs_quat_worotation_seed2/11-30_15-19 - train/stats.tracking_error","obs_quat_worotation_seed2/11-30_15-19 - train/stats.tracking_error__MIN","obs_quat_worotation_seed2/11-30_15-19 - train/stats.tracking_error__MAX"
"9010","-0.05830954387784004","-0.05830954387784004","-0.05830954387784004"
"9033","-0.050589874386787415","-0.050589874386787415","-0.050589874386787415"
"9057","-0.04127000272274017","-0.04127000272274017","-0.04127000272274017"
"9081","-0.041312623769044876","-0.041312623769044876","-0.041312623769044876"
"9105","-0.03947173058986664","-0.03947173058986664","-0.03947173058986664"
"9129","-0.0382520891726017","-0.0382520891726017","-0.0382520891726017"
"9153","-0.038216087967157364","-0.038216087967157364","-0.038216087967157364"
"9177","-0.03811601549386978","-0.03811601549386978","-0.03811601549386978"
"9201","-0.03818155825138092","-0.03818155825138092","-0.03818155825138092"
"9225","-0.03735481947660446","-0.03735481947660446","-0.03735481947660446"
"9249","-0.036502934992313385","-0.036502934992313385","-0.036502934992313385"
"9273","-0.03613068908452988","-0.03613068908452988","-0.03613068908452988"
"9297","-0.03763866052031517","-0.03763866052031517","-0.03763866052031517"
"9321","-0.03809872642159462","-0.03809872642159462","-0.03809872642159462"
"9345","-0.03732534125447273","-0.03732534125447273","-0.03732534125447273"
"9369","-0.03824722766876221","-0.03824722766876221","-0.03824722766876221"
"9393","-0.039562005549669266","-0.039562005549669266","-0.039562005549669266"
"9417","-0.03750839829444885","-0.03750839829444885","-0.03750839829444885"
"9441","-0.03813280537724495","-0.03813280537724495","-0.03813280537724495"
"9465","-0.037582941353321075","-0.037582941353321075","-0.037582941353321075"
"9489","-0.03853897377848625","-0.03853897377848625","-0.03853897377848625"
"9513","-0.03722385689616203","-0.03722385689616203","-0.03722385689616203"
"9537","-0.03641204908490181","-0.03641204908490181","-0.03641204908490181"
"9561","-0.0373673252761364","-0.0373673252761364","-0.0373673252761364"
"9585","-0.03577787056565285","-0.03577787056565285","-0.03577787056565285"
"9609","-0.0358273871243","-0.0358273871243","-0.0358273871243"
"9633","-0.036226868629455566","-0.036226868629455566","-0.036226868629455566"
"9657","-0.03492044657468796","-0.03492044657468796","-0.03492044657468796"
"9681","-0.037185218185186386","-0.037185218185186386","-0.037185218185186386"
"9705","-0.039939381182193756","-0.039939381182193756","-0.039939381182193756"
"9729","-0.042416948825120926","-0.042416948825120926","-0.042416948825120926"
"9753","-0.042716432362794876","-0.042716432362794876","-0.042716432362794876"
"9777","-0.04282601177692413","-0.04282601177692413","-0.04282601177692413"
"9801","-0.042691487818956375","-0.042691487818956375","-0.042691487818956375"
"9825","-0.03961735963821411","-0.03961735963821411","-0.03961735963821411"
"9849","-0.03778478503227234","-0.03778478503227234","-0.03778478503227234"
"9873","-0.038245368748903275","-0.038245368748903275","-0.038245368748903275"
"9897","-0.03804575651884079","-0.03804575651884079","-0.03804575651884079"
"9921","-0.03769329562783241","-0.03769329562783241","-0.03769329562783241"
"9945","-0.03723935782909393","-0.03723935782909393","-0.03723935782909393"
"9969","-0.03660798445343971","-0.03660798445343971","-0.03660798445343971"
"9993","-0.03813090920448303","-0.03813090920448303","-0.03813090920448303"
"10017","-0.040555208921432495","-0.040555208921432495","-0.040555208921432495"
"10041","-0.041109599173069","-0.041109599173069","-0.041109599173069"
"10065","-0.040558524429798126","-0.040558524429798126","-0.040558524429798126"
"10089","-0.04087178036570549","-0.04087178036570549","-0.04087178036570549"
"10113","-0.040459975600242615","-0.040459975600242615","-0.040459975600242615"
"10137","-0.039445843547582626","-0.039445843547582626","-0.039445843547582626"
"10161","-0.04010746628046036","-0.04010746628046036","-0.04010746628046036"
"10185","-0.04205212742090225","-0.04205212742090225","-0.04205212742090225"
"10209","-0.04192931205034256","-0.04192931205034256","-0.04192931205034256"
"10233","-0.04474743828177452","-0.04474743828177452","-0.04474743828177452"
"10257","-0.04466935247182846","-0.04466935247182846","-0.04466935247182846"
"10281","-0.04411161690950394","-0.04411161690950394","-0.04411161690950394"
"10305","-0.04214690998196602","-0.04214690998196602","-0.04214690998196602"
"10329","-0.042186543345451355","-0.042186543345451355","-0.042186543345451355"
"10353","-0.03996667638421059","-0.03996667638421059","-0.03996667638421059"
"10377","-0.039266373962163925","-0.039266373962163925","-0.039266373962163925"
"10401","-0.03950029984116554","-0.03950029984116554","-0.03950029984116554"
"10425","-0.041677918285131454","-0.041677918285131454","-0.041677918285131454"
"10449","-0.04165791720151901","-0.04165791720151901","-0.04165791720151901"
"10473","-0.04172255098819733","-0.04172255098819733","-0.04172255098819733"
"10497","-0.038343045860528946","-0.038343045860528946","-0.038343045860528946"
"10521","-0.03826509788632393","-0.03826509788632393","-0.03826509788632393"
"10545","-0.039675693958997726","-0.039675693958997726","-0.039675693958997726"
"10569","-0.038050636649131775","-0.038050636649131775","-0.038050636649131775"
"10593","-0.04048708826303482","-0.04048708826303482","-0.04048708826303482"
"10617","-0.04006749764084816","-0.04006749764084816","-0.04006749764084816"
"10641","-0.03911945968866348","-0.03911945968866348","-0.03911945968866348"
"10665","-0.03923461586236954","-0.03923461586236954","-0.03923461586236954"
"10689","-0.03601142764091492","-0.03601142764091492","-0.03601142764091492"
"10713","-0.036769602447748184","-0.036769602447748184","-0.036769602447748184"
"10737","-0.03633284568786621","-0.03633284568786621","-0.03633284568786621"
"10761","-0.03793508931994438","-0.03793508931994438","-0.03793508931994438"
"10785","-0.0363919734954834","-0.0363919734954834","-0.0363919734954834"
"10809","-0.035588644444942474","-0.035588644444942474","-0.035588644444942474"
"10833","-0.03398342430591583","-0.03398342430591583","-0.03398342430591583"
"10857","-0.03405999019742012","-0.03405999019742012","-0.03405999019742012"
"10881","-0.034285128116607666","-0.034285128116607666","-0.034285128116607666"
"10905","-0.03510338068008423","-0.03510338068008423","-0.03510338068008423"
"10929","-0.035441912710666656","-0.035441912710666656","-0.035441912710666656"
"10953","-0.0346134789288044","-0.0346134789288044","-0.0346134789288044"
"10977","-0.03525747358798981","-0.03525747358798981","-0.03525747358798981"
"11001","-0.03569616749882698","-0.03569616749882698","-0.03569616749882698"
"11025","-0.03530435264110565","-0.03530435264110565","-0.03530435264110565"
"11049","-0.0342569500207901","-0.0342569500207901","-0.0342569500207901"
"11073","-0.03574752435088158","-0.03574752435088158","-0.03574752435088158"
"11097","-0.03597969561815262","-0.03597969561815262","-0.03597969561815262"
"11121","-0.03464595228433609","-0.03464595228433609","-0.03464595228433609"
"11145","-0.03527871519327164","-0.03527871519327164","-0.03527871519327164"
"11169","-0.03418837860226631","-0.03418837860226631","-0.03418837860226631"
"11193","-0.0348498709499836","-0.0348498709499836","-0.0348498709499836"
"11217","-0.03509107604622841","-0.03509107604622841","-0.03509107604622841"
"11241","-0.034853532910346985","-0.034853532910346985","-0.034853532910346985"
"11265","-0.03506577014923096","-0.03506577014923096","-0.03506577014923096"
"11289","-0.03416033461689949","-0.03416033461689949","-0.03416033461689949"
"11313","-0.03294198960065842","-0.03294198960065842","-0.03294198960065842"
"11337","-0.03277042508125305","-0.03277042508125305","-0.03277042508125305"
"11361","-0.033361710608005524","-0.033361710608005524","-0.033361710608005524"
"11385","-0.03388955816626549","-0.03388955816626549","-0.03388955816626549"
"11409","-0.0331544429063797","-0.0331544429063797","-0.0331544429063797"
"11433","-0.0355621874332428","-0.0355621874332428","-0.0355621874332428"
"11457","-0.03956000506877899","-0.03956000506877899","-0.03956000506877899"
"11481","-0.041662272065877914","-0.041662272065877914","-0.041662272065877914"
"11505","-0.044662728905677795","-0.044662728905677795","-0.044662728905677795"
"11529","-0.04199189320206642","-0.04199189320206642","-0.04199189320206642"
"11553","-0.04293156787753105","-0.04293156787753105","-0.04293156787753105"
"11577","-0.04124169051647186","-0.04124169051647186","-0.04124169051647186"
"11601","-0.03971710428595543","-0.03971710428595543","-0.03971710428595543"
"11625","-0.039556026458740234","-0.039556026458740234","-0.039556026458740234"
"11649","-0.03971974179148674","-0.03971974179148674","-0.03971974179148674"
"11673","-0.040980979800224304","-0.040980979800224304","-0.040980979800224304"
"11697","-0.04383714124560356","-0.04383714124560356","-0.04383714124560356"
"11721","-0.045580875128507614","-0.045580875128507614","-0.045580875128507614"
"11745","-0.04494408518075943","-0.04494408518075943","-0.04494408518075943"
"11769","-0.04127678647637367","-0.04127678647637367","-0.04127678647637367"
"11793","-0.03751314431428909","-0.03751314431428909","-0.03751314431428909"
"11817","-0.037453729659318924","-0.037453729659318924","-0.037453729659318924"
"11841","-0.0372476726770401","-0.0372476726770401","-0.0372476726770401"
"11865","-0.03687160462141037","-0.03687160462141037","-0.03687160462141037"
"11889","-0.03674934804439545","-0.03674934804439545","-0.03674934804439545"
"11913","-0.03556103631854057","-0.03556103631854057","-0.03556103631854057"
"11937","-0.03486890718340874","-0.03486890718340874","-0.03486890718340874"
"11961","-0.03462139889597893","-0.03462139889597893","-0.03462139889597893"
"11985","-0.03532777354121208","-0.03532777354121208","-0.03532777354121208"
"12009","-0.03519761562347412","-0.03519761562347412","-0.03519761562347412"
"12033","-0.037246204912662506","-0.037246204912662506","-0.037246204912662506"
"12057","-0.03679019585251808","-0.03679019585251808","-0.03679019585251808"
"12081","-0.03631237521767616","-0.03631237521767616","-0.03631237521767616"
"12105","-0.03697677329182625","-0.03697677329182625","-0.03697677329182625"
"12129","-0.03626353666186333","-0.03626353666186333","-0.03626353666186333"
"12153","-0.0351191870868206","-0.0351191870868206","-0.0351191870868206"
"12177","-0.03494197502732277","-0.03494197502732277","-0.03494197502732277"
"12201","-0.0346536822617054","-0.0346536822617054","-0.0346536822617054"
"12225","-0.03553472459316254","-0.03553472459316254","-0.03553472459316254"
"12249","-0.03416280448436737","-0.03416280448436737","-0.03416280448436737"
"12273","-0.03688091039657593","-0.03688091039657593","-0.03688091039657593"
"12297","-0.03481515869498253","-0.03481515869498253","-0.03481515869498253"
"12321","-0.03477304428815842","-0.03477304428815842","-0.03477304428815842"
"12345","-0.03448225185275078","-0.03448225185275078","-0.03448225185275078"
"12369","-0.03385394811630249","-0.03385394811630249","-0.03385394811630249"
"12393","-0.03458059951663017","-0.03458059951663017","-0.03458059951663017"
"12417","-0.04085854813456535","-0.04085854813456535","-0.04085854813456535"
"12441","-0.03750142827630043","-0.03750142827630043","-0.03750142827630043"
"12465","-0.03713563084602356","-0.03713563084602356","-0.03713563084602356"
"12489","-0.0350123830139637","-0.0350123830139637","-0.0350123830139637"
"12513","-0.03392592817544937","-0.03392592817544937","-0.03392592817544937"
"12537","-0.03496607765555382","-0.03496607765555382","-0.03496607765555382"
"12561","-0.03367052599787712","-0.03367052599787712","-0.03367052599787712"
"12585","-0.033187806606292725","-0.033187806606292725","-0.033187806606292725"
"12609","-0.03170828893780708","-0.03170828893780708","-0.03170828893780708"
"12633","-0.032116200774908066","-0.032116200774908066","-0.032116200774908066"
"12657","-0.03318236395716667","-0.03318236395716667","-0.03318236395716667"
"12681","-0.03166397660970688","-0.03166397660970688","-0.03166397660970688"
"12705","-0.03193349391222","-0.03193349391222","-0.03193349391222"
"12729","-0.03226204216480255","-0.03226204216480255","-0.03226204216480255"
"12753","-0.03194669634103775","-0.03194669634103775","-0.03194669634103775"
"12777","-0.0304942075163126","-0.0304942075163126","-0.0304942075163126"
"12801","-0.03097173385322094","-0.03097173385322094","-0.03097173385322094"
"12825","-0.03163492679595947","-0.03163492679595947","-0.03163492679595947"
"12849","-0.0301604513078928","-0.0301604513078928","-0.0301604513078928"
"12873","-0.03061749041080475","-0.03061749041080475","-0.03061749041080475"
"12897","-0.030164560303092003","-0.030164560303092003","-0.030164560303092003"
"12921","-0.030597558245062828","-0.030597558245062828","-0.030597558245062828"
"12945","-0.03022453933954239","-0.03022453933954239","-0.03022453933954239"
"12969","-0.030016159638762474","-0.030016159638762474","-0.030016159638762474"
"12993","-0.0299206729978323","-0.0299206729978323","-0.0299206729978323"
"13017","-0.030627448111772537","-0.030627448111772537","-0.030627448111772537"
"13041","-0.031239725649356842","-0.031239725649356842","-0.031239725649356842"
"13065","-0.03148674592375755","-0.03148674592375755","-0.03148674592375755"
"13089","-0.03217223659157753","-0.03217223659157753","-0.03217223659157753"
"13113","-0.03251439705491066","-0.03251439705491066","-0.03251439705491066"
"13137","-0.03343832492828369","-0.03343832492828369","-0.03343832492828369"
"13161","-0.033093731850385666","-0.033093731850385666","-0.033093731850385666"
"13185","-0.031797487288713455","-0.031797487288713455","-0.031797487288713455"
"13209","-0.03163618966937065","-0.03163618966937065","-0.03163618966937065"
"13233","-0.03307352960109711","-0.03307352960109711","-0.03307352960109711"
"13257","-0.03177360072731972","-0.03177360072731972","-0.03177360072731972"
"13281","-0.03061525709927082","-0.03061525709927082","-0.03061525709927082"
"13305","-0.03144662082195282","-0.03144662082195282","-0.03144662082195282"
"13329","-0.03010162152349949","-0.03010162152349949","-0.03010162152349949"
"13353","-0.03113124519586563","-0.03113124519586563","-0.03113124519586563"
"13377","-0.03211605176329613","-0.03211605176329613","-0.03211605176329613"
"13401","-0.03364534676074982","-0.03364534676074982","-0.03364534676074982"
"13425","-0.03533615171909332","-0.03533615171909332","-0.03533615171909332"
"13449","-0.034650225192308426","-0.034650225192308426","-0.034650225192308426"
"13473","-0.033568527549505234","-0.033568527549505234","-0.033568527549505234"
"13497","-0.03373304381966591","-0.03373304381966591","-0.03373304381966591"
"13521","-0.03454813361167908","-0.03454813361167908","-0.03454813361167908"
"13545","-0.03378858044743538","-0.03378858044743538","-0.03378858044743538"
"13569","-0.03273636847734451","-0.03273636847734451","-0.03273636847734451"
"13593","-0.031949110329151154","-0.031949110329151154","-0.031949110329151154"
"13617","-0.03372917324304581","-0.03372917324304581","-0.03372917324304581"
"13641","-0.03225236013531685","-0.03225236013531685","-0.03225236013531685"
"13665","-0.030382515862584114","-0.030382515862584114","-0.030382515862584114"
"13689","-0.03083018772304058","-0.03083018772304058","-0.03083018772304058"
"13713","-0.030487529933452606","-0.030487529933452606","-0.030487529933452606"
"13737","-0.03117065131664276","-0.03117065131664276","-0.03117065131664276"
"13761","-0.0315205343067646","-0.0315205343067646","-0.0315205343067646"
"13785","-0.03014293685555458","-0.03014293685555458","-0.03014293685555458"
"13809","-0.0323285236954689","-0.0323285236954689","-0.0323285236954689"
"13833","-0.03636281564831734","-0.03636281564831734","-0.03636281564831734"
"13857","-0.03509095311164856","-0.03509095311164856","-0.03509095311164856"
"13881","-0.03283078595995903","-0.03283078595995903","-0.03283078595995903"
"13905","-0.032960183918476105","-0.032960183918476105","-0.032960183918476105"
"13929","-0.031352005898952484","-0.031352005898952484","-0.031352005898952484"
"13953","-0.03162844479084015","-0.03162844479084015","-0.03162844479084015"
"13977","-0.0366855226457119","-0.0366855226457119","-0.0366855226457119"
"14001","-0.04017944261431694","-0.04017944261431694","-0.04017944261431694"
"14025","-0.04090422764420509","-0.04090422764420509","-0.04090422764420509"
"14049","-0.03747052699327469","-0.03747052699327469","-0.03747052699327469"
"14073","-0.03788698464632034","-0.03788698464632034","-0.03788698464632034"
"14097","-0.03700168803334236","-0.03700168803334236","-0.03700168803334236"
"14121","-0.03639759495854378","-0.03639759495854378","-0.03639759495854378"
"14145","-0.03490133956074715","-0.03490133956074715","-0.03490133956074715"
"14169","-0.034401725977659225","-0.034401725977659225","-0.034401725977659225"
"14193","-0.03479829803109169","-0.03479829803109169","-0.03479829803109169"
"14217","-0.035002321004867554","-0.035002321004867554","-0.035002321004867554"
"14241","-0.03452913463115692","-0.03452913463115692","-0.03452913463115692"
"14265","-0.03617546334862709","-0.03617546334862709","-0.03617546334862709"
"14289","-0.03426903113722801","-0.03426903113722801","-0.03426903113722801"
"14313","-0.035089146345853806","-0.035089146345853806","-0.035089146345853806"
"14337","-0.03457934409379959","-0.03457934409379959","-0.03457934409379959"
"14361","-0.035433895885944366","-0.035433895885944366","-0.035433895885944366"
"14385","-0.03468308597803116","-0.03468308597803116","-0.03468308597803116"
"14409","-0.034874241799116135","-0.034874241799116135","-0.034874241799116135"
"14433","-0.03680841252207756","-0.03680841252207756","-0.03680841252207756"
"14457","-0.03567279875278473","-0.03567279875278473","-0.03567279875278473"
"14481","-0.04069049283862114","-0.04069049283862114","-0.04069049283862114"
"14505","-0.0466717891395092","-0.0466717891395092","-0.0466717891395092"
"14529","-0.04724188521504402","-0.04724188521504402","-0.04724188521504402"
"14553","-0.0462769977748394","-0.0462769977748394","-0.0462769977748394"
"14577","-0.044438354671001434","-0.044438354671001434","-0.044438354671001434"
"14601","-0.04586797207593918","-0.04586797207593918","-0.04586797207593918"
"14625","-0.04314941167831421","-0.04314941167831421","-0.04314941167831421"
"14649","-0.04176933690905571","-0.04176933690905571","-0.04176933690905571"
"14673","-0.04328586161136627","-0.04328586161136627","-0.04328586161136627"
"14697","-0.04127643257379532","-0.04127643257379532","-0.04127643257379532"
"14721","-0.04002855718135834","-0.04002855718135834","-0.04002855718135834"
"14745","-0.04122573137283325","-0.04122573137283325","-0.04122573137283325"
"14769","-0.043279778212308884","-0.043279778212308884","-0.043279778212308884"
"14793","-0.04141831398010254","-0.04141831398010254","-0.04141831398010254"
"14817","-0.04086793214082718","-0.04086793214082718","-0.04086793214082718"
"14841","-0.041773032397031784","-0.041773032397031784","-0.041773032397031784"
"14865","-0.041023001074790955","-0.041023001074790955","-0.041023001074790955"
"14889","-0.04086720943450928","-0.04086720943450928","-0.04086720943450928"
"14913","-0.04046424850821495","-0.04046424850821495","-0.04046424850821495"
"14937","-0.04110976681113243","-0.04110976681113243","-0.04110976681113243"
"14961","-0.0389801487326622","-0.0389801487326622","-0.0389801487326622"
"14985","-0.038347940891981125","-0.038347940891981125","-0.038347940891981125"
"15009","-0.037734609097242355","-0.037734609097242355","-0.037734609097242355"
"15033","-0.03800886496901512","-0.03800886496901512","-0.03800886496901512"
"15057","-0.038113366812467575","-0.038113366812467575","-0.038113366812467575"
"15081","-0.03835485130548477","-0.03835485130548477","-0.03835485130548477"
"15105","-0.039029523730278015","-0.039029523730278015","-0.039029523730278015"
"15129","-0.041040439158678055","-0.041040439158678055","-0.041040439158678055"
"15153","-0.04331059753894806","-0.04331059753894806","-0.04331059753894806"
"15177","-0.044591937214136124","-0.044591937214136124","-0.044591937214136124"
"15201","-0.04480632394552231","-0.04480632394552231","-0.04480632394552231"
"15225","-0.04213172197341919","-0.04213172197341919","-0.04213172197341919"
"15249","-0.04197433590888977","-0.04197433590888977","-0.04197433590888977"
"15273","-0.04167330265045166","-0.04167330265045166","-0.04167330265045166"
"15297","-0.040282201021909714","-0.040282201021909714","-0.040282201021909714"
"15321","-0.03926563635468483","-0.03926563635468483","-0.03926563635468483"
"15345","-0.04213216155767441","-0.04213216155767441","-0.04213216155767441"
"15369","-0.041881877928972244","-0.041881877928972244","-0.041881877928972244"
"15393","-0.04444872587919235","-0.04444872587919235","-0.04444872587919235"
"15417","-0.0443691723048687","-0.0443691723048687","-0.0443691723048687"
"15441","-0.04490341618657112","-0.04490341618657112","-0.04490341618657112"
"15464","-0.045999664813280106","-0.045999664813280106","-0.045999664813280106"
"15488","-0.04300115630030632","-0.04300115630030632","-0.04300115630030632"
"15512","-0.040471237152814865","-0.040471237152814865","-0.040471237152814865"
"15536","-0.03923111781477928","-0.03923111781477928","-0.03923111781477928"
"15560","-0.03840667009353638","-0.03840667009353638","-0.03840667009353638"
"15584","-0.0392952561378479","-0.0392952561378479","-0.0392952561378479"
"15608","-0.03671461343765259","-0.03671461343765259","-0.03671461343765259"
"15632","-0.03343064710497856","-0.03343064710497856","-0.03343064710497856"
"15656","-0.032659634947776794","-0.032659634947776794","-0.032659634947776794"
"15680","-0.033741384744644165","-0.033741384744644165","-0.033741384744644165"
"15704","-0.03329132869839668","-0.03329132869839668","-0.03329132869839668"
"15728","-0.03459325060248375","-0.03459325060248375","-0.03459325060248375"
"15752","-0.03468504175543785","-0.03468504175543785","-0.03468504175543785"
"15776","-0.033809781074523926","-0.033809781074523926","-0.033809781074523926"
"15800","-0.03369857370853424","-0.03369857370853424","-0.03369857370853424"
"15824","-0.0338578037917614","-0.0338578037917614","-0.0338578037917614"
"15848","-0.03460199758410454","-0.03460199758410454","-0.03460199758410454"
"15872","-0.03289453685283661","-0.03289453685283661","-0.03289453685283661"
"15896","-0.033428855240345","-0.033428855240345","-0.033428855240345"
"15920","-0.03363116830587387","-0.03363116830587387","-0.03363116830587387"
"15944","-0.03435136750340462","-0.03435136750340462","-0.03435136750340462"
"15968","-0.03304106369614601","-0.03304106369614601","-0.03304106369614601"
"15992","-0.030695101246237755","-0.030695101246237755","-0.030695101246237755"
"16016","-0.030577579513192177","-0.030577579513192177","-0.030577579513192177"
"16040","-0.030501974746584892","-0.030501974746584892","-0.030501974746584892"
"16064","-0.031369492411613464","-0.031369492411613464","-0.031369492411613464"
"16088","-0.03175883740186691","-0.03175883740186691","-0.03175883740186691"
"16112","-0.03062872402369976","-0.03062872402369976","-0.03062872402369976"
"16136","-0.03181483596563339","-0.03181483596563339","-0.03181483596563339"
"16160","-0.032931115478277206","-0.032931115478277206","-0.032931115478277206"
"16184","-0.032135866582393646","-0.032135866582393646","-0.032135866582393646"
"16208","-0.03072613663971424","-0.03072613663971424","-0.03072613663971424"
"16232","-0.03191112354397774","-0.03191112354397774","-0.03191112354397774"
"16256","-0.03303948789834976","-0.03303948789834976","-0.03303948789834976"
"16280","-0.03175009787082672","-0.03175009787082672","-0.03175009787082672"
"16304","-0.03134840726852417","-0.03134840726852417","-0.03134840726852417"
"16328","-0.033430974930524826","-0.033430974930524826","-0.033430974930524826"
"16352","-0.033625658601522446","-0.033625658601522446","-0.033625658601522446"
"16376","-0.0338221937417984","-0.0338221937417984","-0.0338221937417984"
"16400","-0.03503367677330971","-0.03503367677330971","-0.03503367677330971"
"16424","-0.03413587436079979","-0.03413587436079979","-0.03413587436079979"
"16448","-0.030731048434972763","-0.030731048434972763","-0.030731048434972763"
"16472","-0.030677638947963715","-0.030677638947963715","-0.030677638947963715"
"16496","-0.03176765888929367","-0.03176765888929367","-0.03176765888929367"
"16520","-0.031588390469551086","-0.031588390469551086","-0.031588390469551086"
"16544","-0.03151063248515129","-0.03151063248515129","-0.03151063248515129"
"16568","-0.031314920634031296","-0.031314920634031296","-0.031314920634031296"
"16592","-0.0308849960565567","-0.0308849960565567","-0.0308849960565567"
"16616","-0.03132364898920059","-0.03132364898920059","-0.03132364898920059"
"16640","-0.03158976882696152","-0.03158976882696152","-0.03158976882696152"
"16664","-0.03230944648385048","-0.03230944648385048","-0.03230944648385048"
"16688","-0.0318872444331646","-0.0318872444331646","-0.0318872444331646"
"16712","-0.031218592077493668","-0.031218592077493668","-0.031218592077493668"
"16736","-0.031466301530599594","-0.031466301530599594","-0.031466301530599594"
"16760","-0.03227696940302849","-0.03227696940302849","-0.03227696940302849"
"16784","-0.032246362417936325","-0.032246362417936325","-0.032246362417936325"
"16808","-0.03650470823049545","-0.03650470823049545","-0.03650470823049545"
"16832","-0.04110104963183403","-0.04110104963183403","-0.04110104963183403"
"16856","-0.04163571447134018","-0.04163571447134018","-0.04163571447134018"
"16880","-0.0402369499206543","-0.0402369499206543","-0.0402369499206543"
"16904","-0.03937825560569763","-0.03937825560569763","-0.03937825560569763"
"16928","-0.03697090595960617","-0.03697090595960617","-0.03697090595960617"
"16952","-0.03651764616370201","-0.03651764616370201","-0.03651764616370201"
"16976","-0.036581624299287796","-0.036581624299287796","-0.036581624299287796"
"17000","-0.036265768110752106","-0.036265768110752106","-0.036265768110752106"
"17024","-0.03586365282535553","-0.03586365282535553","-0.03586365282535553"
"17048","-0.035088397562503815","-0.035088397562503815","-0.035088397562503815"
"17072","-0.033770423382520676","-0.033770423382520676","-0.033770423382520676"
"17096","-0.032726164907217026","-0.032726164907217026","-0.032726164907217026"
"17120","-0.034536391496658325","-0.034536391496658325","-0.034536391496658325"
"17144","-0.033120058476924896","-0.033120058476924896","-0.033120058476924896"
